time(s),energy(eV),exchange_energy(eV),dm_energy(eV),field_energy(eV),anisotropy_energy(eV),cubic_anisotropy_energy(eV),charge_finite,charge_lattice,avg_mx,avg_my,avg_mz,eletric_x,eletric_y,eletric_z,magnetic_lattice_x,magnetic_lattice_y,magnetic_lattice_z,magnetic_derivative_x,magnetic_derivative_y,magnetic_derivative_z
4.494999999994493e-10,-1.171001906454010e-18,-2.500657727925233e-18,2.811115137180206e-19,-6.122879935040113e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034548986392692e+01,-2.200000000000003e+01,9.836216482405178e-03,-4.451380424031481e-03,5.183378184188713e-01,-2.459665974590505e-17,-5.543780733745630e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404739e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339164469025490e-14
4.499999999994484e-10,-1.171002943217775e-18,-2.500660142821324e-18,2.811110339744211e-19,-6.122838879432299e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034554023535581e+01,-2.199999999999999e+01,9.835850112934212e-03,-4.451308230497456e-03,5.183343428200660e-01,-2.459533843493876e-17,-5.543475699787086e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404735e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339167784533167e-14
4.504999999994475e-10,-1.171003956852777e-18,-2.500662540021280e-18,2.811105751060439e-19,-6.122797439516018e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034559034623847e+01,-2.199999999999996e+01,9.835487133983295e-03,-4.451236967688360e-03,5.183308346872885e-01,-2.459402763093708e-17,-5.543170763253829e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404740e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339171082891372e-14
4.509999999994467e-10,-1.171004946947323e-18,-2.500664919411300e-18,2.811101375705025e-19,-6.122755602692232e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034564020202206e+01,-2.200000000000004e+01,9.835127313903272e-03,-4.451166541468898e-03,5.183272929539527e-01,-2.459272739437379e-17,-5.542865943125473e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404735e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339174364458656e-14
4.514999999994458e-10,-1.171005913099855e-18,-2.500667280883794e-18,2.811097218151824e-19,-6.122713356555063e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034568980804687e+01,-2.199999999999990e+01,9.834770425137238e-03,-4.451096881292744e-03,5.183237165698312e-01,-2.459143778863938e-17,-5.542561258486517e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404736e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339177629586522e-14
4.519999999994449e-10,-1.171006854921335e-18,-2.500669624338318e-18,2.811093282747720e-19,-6.122670688956103e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034573916949704e+01,-2.199999999999994e+01,9.834416252711651e-03,-4.451027945051662e-03,5.183201045064901e-01,-2.459015888676922e-17,-5.542256727929692e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404736e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339180878616191e-14
4.524999999994440e-10,-1.171007772038314e-18,-2.500671949682955e-18,2.811089573681079e-19,-6.122627588088676e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034578829135634e+01,-2.200000000000000e+01,9.834064602147662e-03,-4.450959722792028e-03,5.183164557644224e-01,-2.458889077784452e-17,-5.541952368936831e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404741e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339184111875703e-14
4.529999999994431e-10,-1.171008664096564e-18,-2.500674256835811e-18,2.811086094944524e-19,-6.122584042588657e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034583717837155e+01,-2.199999999999997e+01,9.833715306479572e-03,-4.450892239167667e-03,5.183127693815880e-01,-2.458763357276212e-17,-5.541648197263189e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404738e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339187329677498e-14
4.534999999994423e-10,-1.171009530765100e-18,-2.500676545726589e-18,2.811082850293441e-19,-6.122540041648048e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034588583502500e+01,-2.200000000000002e+01,9.833368232110160e-03,-4.450825554551305e-03,5.183090444430296e-01,-2.458638740909831e-17,-5.541344226351119e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404737e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339190532316603e-14
4.539999999994414e-10,-1.171010371740534e-18,-2.500678816298528e-18,2.811079843201885e-19,-6.122495575136441e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034593426551655e+01,-2.199999999999996e+01,9.833023283283506e-03,-4.450759764776522e-03,5.183052800911462e-01,-2.458515245476028e-17,-5.541040466799984e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404731e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339193720069466e-14
4.544999999994405e-10,-1.171011186751401e-18,-2.500681068510103e-18,2.811077076817943e-19,-6.122450633724700e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034598247375699e+01,-2.199999999999995e+01,9.832680405016283e-03,-4.450694999530310e-03,5.183014755361731e-01,-2.458392891021235e-17,-5.540736925917484e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404737e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339196893193488e-14
4.549999999994396e-10,-1.171011975562432e-18,-2.500683302336803e-18,2.811074553920465e-19,-6.122405209005442e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034603046337180e+01,-2.200000000000004e+01,9.832339584389272e-03,-4.450631419465664e-03,5.182976300663693e-01,-2.458271700905406e-17,-5.540433607375106e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404739e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339200051927318e-14
4.554999999994387e-10,-1.171012737978440e-18,-2.500685517772724e-18,2.811072276879312e-19,-6.122359293604137e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034607823771637e+01,-2.200000000000002e+01,9.832000850165265e-03,-4.450569212144693e-03,5.182937430574480e-01,-2.458151701687798e-17,-5.540130510986306e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404737e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339203196491796e-14
4.559999999994379e-10,-1.171013473847683e-18,-2.500687714831950e-18,2.811070247621046e-19,-6.122312881276066e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034612579990008e+01,-2.200000000000004e+01,9.831664270761742e-03,-4.450508586960879e-03,5.182898139807461e-01,-2.458032922833260e-17,-5.539827632620509e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404731e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339206327091603e-14
4.564999999994370e-10,-1.171014183064534e-18,-2.500689893549600e-18,2.811068467601952e-19,-6.122265966983149e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034617315282002e+01,-2.199999999999999e+01,9.831329950665255e-03,-4.450449769220120e-03,5.182858424097708e-01,-2.457915396249221e-17,-5.539524964261339e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404737e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339209443917411e-14
4.569999999994361e-10,-1.171014865571252e-18,-2.500692053982531e-18,2.811066937789751e-19,-6.122218546947636e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034622029920045e+01,-2.199999999999997e+01,9.830998025429400e-03,-4.450392993588254e-03,5.182818280247072e-01,-2.457799155667220e-17,-5.539222494210279e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404737e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339212547148534e-14
4.574999999994352e-10,-1.171015521358805e-18,-2.500694196209589e-18,2.811065658655528e-19,-6.122170618678541e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034626724163848e+01,-2.199999999999991e+01,9.830668655444607e-03,-4.450338497128940e-03,5.182777706146835e-01,-2.457684235895889e-17,-5.538920207430438e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404742e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339215636955934e-14
4.579999999994343e-10,-1.171016150466588e-18,-2.500696320331403e-18,2.811064630176249e-19,-6.122122180969428e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034631398265235e+01,-2.199999999999995e+01,9.830342018709928e-03,-4.450286512170889e-03,5.182736700775575e-01,-2.457570671978898e-17,-5.538618086018063e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404735e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339218713505355e-14
4.584999999994335e-10,-1.171016752981090e-18,-2.500698426469714e-18,2.811063851848647e-19,-6.122073233866158e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034636052473063e+01,-2.200000000000009e+01,9.830018302869442e-03,-4.450237259249964e-03,5.182695264172222e-01,-2.457458498298077e-17,-5.538316109785368e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404742e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339221776960589e-14
4.589999999994326e-10,-1.171017329033448e-18,-2.500700514766193e-18,2.811063322714126e-19,-6.122023778605723e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034640687038094e+01,-2.199999999999996e+01,9.829697696799009e-03,-4.450190940370033e-03,5.182653397383920e-01,-2.457347747667784e-17,-5.538014256928970e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404743e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339224827486718e-14
4.594999999994317e-10,-1.171017878795969e-18,-2.500702585380788e-18,2.811063041394005e-19,-6.121973817527048e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034645302217637e+01,-2.200000000000000e+01,9.829380382047613e-03,-4.450147732822683e-03,5.182611102390738e-01,-2.457238450466744e-17,-5.537712504759197e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404738e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339227865253063e-14
4.599999999994308e-10,-1.171018402477705e-18,-2.500704638489714e-18,2.811063006134388e-19,-6.121923353956961e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034649898279639e+01,-2.199999999999997e+01,9.829066524442933e-03,-4.450107783790019e-03,5.182568382008959e-01,-2.457130633854917e-17,-5.537410830457847e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404738e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339230890436030e-14
4.604999999994299e-10,-1.171018900319297e-18,-2.500706674282986e-18,2.811063214858984e-19,-6.121872392074859e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034654475506452e+01,-2.199999999999999e+01,9.828756266169796e-03,-4.450071205938111e-03,5.182525239776740e-01,-2.457024321115894e-17,-5.537109211833830e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404738e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339233903221448e-14
4.609999999994290e-10,-1.171019372587122e-18,-2.500708692961829e-18,2.811063665228091e-19,-6.121820936760739e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034659034197758e+01,-2.199999999999996e+01,9.828449718621167e-03,-4.450038074180715e-03,5.182481679825327e-01,-2.456919531164172e-17,-5.536807628044236e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404738e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339236903806565e-14
4.614999999994282e-10,-1.171019819567068e-18,-2.500710694735669e-18,2.811064354701808e-19,-6.121768993432114e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034663574672920e+01,-2.200000000000001e+01,9.828146956300144e-03,-4.450008423759161e-03,5.182437706740860e-01,-2.456816278242197e-17,-5.536506060250292e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404739e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339239892401609e-14
4.619999999994273e-10,-1.171020241558142e-18,-2.500712679819309e-18,2.811065280605162e-19,-6.121716567874381e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034668097272592e+01,-2.200000000000002e+01,9.827848012024298e-03,-4.449982249747898e-03,5.182393325421107e-01,-2.456714571825846e-17,-5.536204492182815e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404736e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339242869230789e-14
4.624999999994264e-10,-1.171020638866059e-18,-2.500714648429944e-18,2.811066440192735e-19,-6.121663666072108e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034672602359509e+01,-2.200000000000001e+01,9.827552873646750e-03,-4.449959508045556e-03,5.182348540932314e-01,-2.456614416743664e-17,-5.535902910592809e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404739e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339245834532861e-14
4.629999999994255e-10,-1.171021011797125e-18,-2.500716600784388e-18,2.811067830710530e-19,-6.121610294045543e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034677090318644e+01,-2.200000000000006e+01,9.827261482460893e-03,-4.449940117863429e-03,5.182303358371015e-01,-2.456515813501502e-17,-5.535601305569661e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404734e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339248788561223e-14
4.634999999994246e-10,-1.171021360652609e-18,-2.500718537096518e-18,2.811069449452784e-19,-6.121556457699125e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034681561556574e+01,-2.200000000000003e+01,9.826973733402704e-03,-4.449923965667732e-03,5.182257782735606e-01,-2.456418758795749e-17,-5.535299670717578e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404740e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339251731583498e-14
4.639999999994238e-10,-1.171021685723812e-18,-2.500720457575068e-18,2.811071293811679e-19,-6.121502162686213e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034686016500294e+01,-2.200000000000003e+01,9.826689477102819e-03,-4.449910910473011e-03,5.182211818812007e-01,-2.456323246185043e-17,-5.534998003183215e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404734e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339254663880709e-14
4.644999999994229e-10,-1.171021987287992e-18,-2.500722362421872e-18,2.811073361318053e-19,-6.121447414295543e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034690455595151e+01,-2.199999999999997e+01,9.826408523772522e-03,-4.449900790327341e-03,5.182165471077486e-01,-2.456229266880356e-17,-5.534696303537801e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404736e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339257585746027e-14
4.649999999994220e-10,-1.171022265605309e-18,-2.500724251830543e-18,2.811075649671808e-19,-6.121392217362869e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034694879302597e+01,-2.200000000000002e+01,9.826130648837481e-03,-4.449893429775017e-03,5.182118743625732e-01,-2.456136810611517e-17,-5.534394575521739e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404737e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339260497483154e-14
4.654999999994211e-10,-1.171022520916909e-18,-2.500726125985695e-18,2.811078156760872e-19,-6.121336576210686e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034699288096962e+01,-2.200000000000002e+01,9.825855600158362e-03,-4.449888648026878e-03,5.182071640116048e-01,-2.456045866518689e-17,-5.534092825666043e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404740e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339263399404323e-14
4.659999999994237e-10,-1.171022753444168e-18,-2.500727985062767e-18,2.811080880668015e-19,-6.121280494618563e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034703682462123e+01,-2.199999999999998e+01,9.825583106607007e-03,-4.449886267529778e-03,5.182024163748034e-01,-2.455956424021223e-17,-5.533791062808391e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404735e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339266291828012e-14
4.664999999994280e-10,-1.171022963389141e-18,-2.500729829228352e-18,2.811083819665566e-19,-6.121223975824612e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034708062887483e+01,-2.199999999999995e+01,9.825312887698705e-03,-4.449886122589009e-03,5.181976317262929e-01,-2.455868473616321e-17,-5.533489297529314e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404739e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339269175076365e-14
4.669999999994323e-10,-1.171023150936203e-18,-2.500731658641054e-18,2.811086972198243e-19,-6.121167022558455e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034712429863797e+01,-2.199999999999998e+01,9.825044663921092e-03,-4.449888067679256e-03,5.181928102971538e-01,-2.455782007567258e-17,-5.533187541532381e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404741e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339272049472386e-14
4.674999999994366e-10,-1.171023316254744e-18,-2.500733473452875e-18,2.811090336854829e-19,-6.121109637104468e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034716783878477e+01,-2.200000000000002e+01,9.824778167352602e-03,-4.449891985074335e-03,5.181879522807726e-01,-2.455697020445401e-17,-5.532885806996625e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404735e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339274915336905e-14
4.679999999994409e-10,-1.171023459502905e-18,-2.500735273810977e-18,2.811093912330231e-19,-6.121051821392951e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034721125410938e+01,-2.199999999999998e+01,9.824513152130641e-03,-4.449897791437223e-03,5.181830578405568e-01,-2.455613509505314e-17,-5.532584105929534e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404736e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339277772985489e-14
4.684999999994452e-10,-1.171023580832038e-18,-2.500737059859675e-18,2.811097697379087e-19,-6.120993577115956e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034725454927717e+01,-2.199999999999999e+01,9.824249404311864e-03,-4.449905443041940e-03,5.181781271197543e-01,-2.455531474878221e-17,-5.532282449546648e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404735e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339280622725198e-14
4.689999999994494e-10,-1.171023680391907e-18,-2.500738831742864e-18,2.811101690763351e-19,-6.120934905863948e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034729772877637e+01,-2.200000000000002e+01,9.823986750675051e-03,-4.449914939348023e-03,5.181731602530046e-01,-2.455450919581975e-17,-5.531980847702956e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404738e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339283464851458e-14
4.694999999994537e-10,-1.171023758336163e-18,-2.500740589606357e-18,2.811105891195880e-19,-6.120875809277710e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034734079687143e+01,-2.200000000000001e+01,9.823725066039683e-03,-4.449926324709636e-03,5.181681573792080e-01,-2.455371849360942e-17,-5.531679308398269e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404739e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339286299644965e-14
4.699999999994580e-10,-1.171023814828148e-18,-2.500742333600332e-18,2.811110297282340e-19,-6.120816289209814e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034738375756018e+01,-2.199999999999996e+01,9.823464278724608e-03,-4.449939688083041e-03,5.181631186551989e-01,-2.455294272370859e-17,-5.531377837373603e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404737e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339289127368876e-14
4.704999999994623e-10,-1.171023850046471e-18,-2.500744063881562e-18,2.811114907464160e-19,-6.120756347889692e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034742661453631e+01,-2.199999999999997e+01,9.823204373838256e-03,-4.449955160684324e-03,5.181580442697069e-01,-2.455218198739985e-17,-5.531076437814659e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404737e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339291948266279e-14
4.709999999994666e-10,-1.171023864190361e-18,-2.500745780615517e-18,2.811119719964897e-19,-6.120695988085089e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034746937115708e+01,-2.200000000000000e+01,9.822945394181534e-03,-4.449972911646795e-03,5.181529344570398e-01,-2.455143640038576e-17,-5.530775110169351e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404734e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339294762558175e-14
4.714999999994709e-10,-1.171023857484449e-18,-2.500747483978070e-18,2.811124732742350e-19,-6.120635213253238e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034751203042147e+01,-2.200000000000000e+01,9.822687438647289e-03,-4.449993141826709e-03,5.181477895098762e-01,-2.455070608694997e-17,-5.530473852085158e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404736e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339297570441973e-14
4.719999999994752e-10,-1.171023830182730e-18,-2.500749174156845e-18,2.811129943448777e-19,-6.120574027675369e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034755459495774e+01,-2.199999999999995e+01,9.822430658117439e-03,-4.450016076003013e-03,5.181426097906449e-01,-2.454999117394675e-17,-5.530172658466126e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404738e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339300372090643e-14
4.724999999994795e-10,-1.171023782571613e-18,-2.500750851351957e-18,2.811135349400827e-19,-6.120512436567852e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034759706702189e+01,-2.199999999999993e+01,9.822175248975978e-03,-4.450041953801546e-03,5.181373957409424e-01,-2.454929178497592e-17,-5.529871521645261e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404736e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339303167652680e-14
4.729999999994838e-10,-1.171023714971822e-18,-2.500752515776449e-18,2.811140947561053e-19,-6.120450446164696e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034763944850852e+01,-2.199999999999999e+01,9.821921444479281e-03,-4.450071019752928e-03,5.181321478885146e-01,-2.454860803505995e-17,-5.529570431662936e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404734e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339305957252810e-14
4.734999999994880e-10,-1.171023627739081e-18,-2.500754167656008e-18,2.811146734531833e-19,-6.120388063766609e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034768174097477e+01,-2.199999999999998e+01,9.821669504336135e-03,-4.450103512943183e-03,5.181268668514092e-01,-2.454794002605254e-17,-5.529269376640875e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404736e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339308740993506e-14
4.739999999994923e-10,-1.171023521263498e-18,-2.500755807228161e-18,2.811152706562305e-19,-6.120325297753327e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034772394567614e+01,-2.199999999999999e+01,9.821419702948982e-03,-4.450139656752938e-03,5.181215533390183e-01,-2.454728784296379e-17,-5.528968343233983e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404737e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339311518957409e-14
4.744999999994966e-10,-1.171023395967660e-18,-2.500757434741021e-18,2.811158859568440e-19,-6.120262157557118e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034776606361307e+01,-2.200000000000002e+01,9.821172316847994e-03,-4.450179649187112e-03,5.181162081498419e-01,-2.454665155126273e-17,-5.528667317146041e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404734e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339314291210375e-14
4.749999999995009e-10,-1.171023252303478e-18,-2.500759050451580e-18,2.811165189165666e-19,-6.120198653597156e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034780809558831e+01,-2.200000000000000e+01,9.820927611902354e-03,-4.450223654278091e-03,5.181108321659226e-01,-2.454603119518638e-17,-5.528366283685571e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404738e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339317057805240e-14
4.754999999995052e-10,-1.171023090747851e-18,-2.500760654623495e-18,2.811171690713141e-19,-6.120134797175962e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034785004227112e+01,-2.200000000000000e+01,9.820685830919973e-03,-4.450271795000544e-03,5.181054263440884e-01,-2.454542679695505e-17,-5.528065228345784e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404734e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339319818786062e-14
4.759999999995095e-10,-1.171022911797345e-18,-2.500762247524656e-18,2.811178359367901e-19,-6.120070600341088e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034789190426614e+01,-2.199999999999991e+01,9.820447182239105e-03,-4.450324148065930e-03,5.180999917042324e-01,-2.454483835678714e-17,-5.527764137383341e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404735e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339322574192625e-14
4.764999999995138e-10,-1.171022715962072e-18,-2.500763829424520e-18,2.811185190147055e-19,-6.120006075716614e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034793368218417e+01,-2.199999999999996e+01,9.820211829877395e-03,-4.450380740873680e-03,5.180945293150546e-01,-2.454426585351391e-17,-5.527462998377283e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404736e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339325324065141e-14
4.769999999995181e-10,-1.171022503758973e-18,-2.500765400591298e-18,2.811192177995643e-19,-6.119941236310769e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034797537670998e+01,-2.199999999999999e+01,9.819979885734673e-03,-4.450441550787644e-03,5.180890402777824e-01,-2.454370924561775e-17,-5.527161800746526e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404738e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339328068448678e-14
4.774999999995224e-10,-1.171022275704800e-18,-2.500766961289177e-18,2.811199317857278e-19,-6.119876095307517e-20,0.000000000000000e+00,0.000000000000000e+00,-2.034801698866443e+01,-2.199999999999996e+01,9.819751404247372e-03,-4.450506506788228e-03,5.180835257085159e-01,-2.454316847248175e-17,-5.526860536206315e-17,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-1.448066304404736e-14,0.000000000000000e+00,0.000000000000000e+00,-1.339330807397281e-14
